date,ticker,candidate_score,candidate_label,topic,risk_flags,observation_reason,sample_headline,entry_price,horizon,horizon_days,validated_at,actual_return,qqq_return,relative_qqq_return,success
2026-05-27,KMB,38.55006073974772,暫時不強,消費復甦,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Kimberly-Clark Has Fallen 33%. Is KMB Stock Finally a Buy? - TIKR.com,98.8226318359375,5D,5,2026-06-03,-0.054102562518914765,0.020234436244598752,-0.07433699876351352,False
2026-05-27,KMB,38.55006073974772,暫時不強,消費復甦,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Kimberly-Clark Has Fallen 33%. Is KMB Stock Finally a Buy? - TIKR.com,98.8226318359375,20D,20,,,,,
2026-05-27,KMB,38.55006073974772,暫時不強,消費復甦,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Kimberly-Clark Has Fallen 33%. Is KMB Stock Finally a Buy? - TIKR.com,98.8226318359375,60D,60,,,,,
2026-05-27,EBC,38.186990052142804,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.810970306396484,5D,5,2026-06-03,-0.03356701782884075,0.020234436244598752,-0.0538014540734395,False
2026-05-27,EBC,38.186990052142804,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.810970306396484,20D,20,,,,,
2026-05-27,EBC,38.186990052142804,暫時不強,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.810970306396484,60D,60,,,,,
2026-05-27,DAR,16.140419848353794,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,58.7400016784668,5D,5,2026-06-03,0.047837886930531814,0.020234436244598752,0.027603450685933062,True
2026-05-27,DAR,16.140419848353794,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,58.7400016784668,20D,20,,,,,
2026-05-27,DAR,16.140419848353794,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,58.7400016784668,60D,60,,,,,
2026-05-27,RCAT,1.502457879454873,低優先或資料不足,國防/航太,短線漲幅過大；低於50DMA,題材熱但短線漲幅偏大，等待回檔或量價整理。,A Look At Red Cat Holdings (RCAT) Valuation After New Defense Drone Contracts And AI Deployment News - simplywall.st,10.670000076293945,5D,5,2026-06-03,0.2924086094892293,0.020234436244598752,0.27217417324463056,True
2026-05-27,RCAT,1.502457879454873,低優先或資料不足,國防/航太,短線漲幅過大；低於50DMA,題材熱但短線漲幅偏大，等待回檔或量價整理。,A Look At Red Cat Holdings (RCAT) Valuation After New Defense Drone Contracts And AI Deployment News - simplywall.st,10.670000076293945,20D,20,,,,,
2026-05-27,RCAT,1.502457879454873,低優先或資料不足,國防/航太,短線漲幅過大；低於50DMA,題材熱但短線漲幅偏大，等待回檔或量價整理。,A Look At Red Cat Holdings (RCAT) Valuation After New Defense Drone Contracts And AI Deployment News - simplywall.st,10.670000076293945,60D,60,,,,,
2026-05-28,CPSH,100.0,高優先觀察,小型成長股,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,11.100000381469727,5D,5,2026-06-04,-0.29909910428505615,0.006810780222816559,-0.3059098845078727,False
2026-05-28,CPSH,100.0,高優先觀察,小型成長股,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,11.100000381469727,20D,20,,,,,
2026-05-28,CPSH,100.0,高優先觀察,小型成長股,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,11.100000381469727,60D,60,,,,,
2026-05-28,PANW,92.8681916182984,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,257.7699890136719,5D,5,2026-06-04,0.08333014664941785,0.006810780222816559,0.07651936642660129,True
2026-05-28,PANW,92.8681916182984,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,257.7699890136719,20D,20,,,,,
2026-05-28,PANW,92.8681916182984,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,257.7699890136719,60D,60,,,,,
2026-05-28,GEO,88.21466732471936,高優先觀察,太空,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,First Rocket Lab GEO satellites: $90M Space Force Heimdall deal - Stock Titan,23.110000610351562,5D,5,2026-06-04,0.08827342943751137,0.006810780222816559,0.08146264921469482,True
2026-05-28,GEO,88.21466732471936,高優先觀察,太空,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,First Rocket Lab GEO satellites: $90M Space Force Heimdall deal - Stock Titan,23.110000610351562,20D,20,,,,,
2026-05-28,GEO,88.21466732471936,高優先觀察,太空,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,First Rocket Lab GEO satellites: $90M Space Force Heimdall deal - Stock Titan,23.110000610351562,60D,60,,,,,
2026-05-28,USAR,85.99951960755897,高優先觀察,能源/材料,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",28.190000534057617,5D,5,2026-06-04,-0.03866619836601326,0.006810780222816559,-0.04547697858882982,False
2026-05-28,USAR,85.99951960755897,高優先觀察,能源/材料,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",28.190000534057617,20D,20,,,,,
2026-05-28,USAR,85.99951960755897,高優先觀察,能源/材料,短線漲幅過大,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",28.190000534057617,60D,60,,,,,
2026-05-28,HWM,69.5032458867012,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,259.8900146484375,5D,5,2026-06-04,-0.040632622348602765,0.006810780222816559,-0.047443402571419324,False
2026-05-28,HWM,69.5032458867012,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,259.8900146484375,20D,20,,,,,
2026-05-28,HWM,69.5032458867012,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,259.8900146484375,60D,60,,,,,
2026-05-28,MP,66.8294430931112,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",66.83000183105469,5D,5,2026-06-04,-0.020499816086274825,0.006810780222816559,-0.027310596309091384,False
2026-05-28,MP,66.8294430931112,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",66.83000183105469,20D,20,,,,,
2026-05-28,MP,66.8294430931112,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",66.83000183105469,60D,60,,,,,
2026-05-28,CPS,43.54827508742655,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,30.639999389648438,5D,5,2026-06-04,0.008159269092037347,0.006810780222816559,0.0013484888692207875,True
2026-05-28,CPS,43.54827508742655,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,30.639999389648438,20D,20,,,,,
2026-05-28,CPS,43.54827508742655,題材有熱度但訊號普通,小型成長股,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,30.639999389648438,60D,60,,,,,
2026-05-28,LITE,26.15002362828768,暫時不強,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,860.6199951171875,5D,5,2026-06-04,0.09813857736497944,0.006810780222816559,0.09132779714216288,True
2026-05-28,LITE,26.15002362828768,暫時不強,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,860.6199951171875,20D,20,,,,,
2026-05-28,LITE,26.15002362828768,暫時不強,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,860.6199951171875,60D,60,,,,,
2026-05-28,UAMY,8.173871445735056,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.100000381469727,5D,5,2026-06-04,-0.0494506312170917,0.006810780222816559,-0.05626141143990826,False
2026-05-28,UAMY,8.173871445735056,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.100000381469727,20D,20,,,,,
2026-05-28,UAMY,8.173871445735056,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.100000381469727,60D,60,,,,,
2026-05-28,UUUU,1.614989220770525,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",18.440000534057617,5D,5,2026-06-04,-0.058026012138556626,0.006810780222816559,-0.06483679236137319,False
2026-05-28,UUUU,1.614989220770525,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",18.440000534057617,20D,20,,,,,
2026-05-28,UUUU,1.614989220770525,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",18.440000534057617,60D,60,,,,,
2026-05-29,AVGO,67.65756706619527,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,446.7699890136719,5D,5,2026-06-05,-0.13662506329509938,-0.0450352834310106,-0.09158977986408878,False
2026-05-29,AVGO,67.65756706619527,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,446.7699890136719,20D,20,,,,,
2026-05-29,AVGO,67.65756706619527,可觀察,半導體設備,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,446.7699890136719,60D,60,,,,,
2026-05-29,LITE,17.516392196729136,低優先或資料不足,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,854.9600219726562,5D,5,2026-06-05,0.010175857289562495,-0.0450352834310106,0.05521114072057309,True
2026-05-29,LITE,17.516392196729136,低優先或資料不足,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,854.9600219726562,20D,20,,,,,
2026-05-29,LITE,17.516392196729136,低優先或資料不足,AI/資料中心,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,854.9600219726562,60D,60,,,,,
2026-05-29,EBC,8.060580548941726,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.582687377929688,5D,5,2026-06-05,0.01365047597304292,-0.0450352834310106,0.05868575940405352,True
2026-05-29,EBC,8.060580548941726,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.582687377929688,20D,20,,,,,
2026-05-29,EBC,8.060580548941726,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",19.582687377929688,60D,60,,,,,
2026-05-30,RGTI,97.57917581692105,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,25.6299991607666,5D,5,2026-06-08,-0.15079983994047708,-0.035907562889861966,-0.11489227705061511,False
2026-05-30,RGTI,97.57917581692105,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,25.6299991607666,20D,20,,,,,
2026-05-30,RGTI,97.57917581692105,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,25.6299991607666,60D,60,,,,,
2026-05-30,QBTS,94.84959145052798,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,29.18000030517578,5D,5,2026-06-08,-0.11480467259883897,-0.035907562889861966,-0.07889710970897701,False
2026-05-30,QBTS,94.84959145052798,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,29.18000030517578,20D,20,,,,,
2026-05-30,QBTS,94.84959145052798,高優先觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,29.18000030517578,60D,60,,,,,
2026-05-30,TKR,88.18985742985669,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,5D,5,2026-06-08,0.06424843681521075,-0.035907562889861966,0.10015599970507272,True
2026-05-30,TKR,88.18985742985669,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,20D,20,,,,,
2026-05-30,TKR,88.18985742985669,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,60D,60,,,,,
2026-05-30,ARQQ,72.47809171733672,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Arqit Quantum: No Real Commercial Traction Yet (NASDAQ:ARQQ) - Seeking Alpha,16.959999084472656,5D,5,2026-06-08,-0.24410375077429813,-0.035907562889861966,-0.20819618788443617,False
2026-05-30,ARQQ,72.47809171733672,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Arqit Quantum: No Real Commercial Traction Yet (NASDAQ:ARQQ) - Seeking Alpha,16.959999084472656,20D,20,,,,,
2026-05-30,ARQQ,72.47809171733672,可觀察,量子運算,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Arqit Quantum: No Real Commercial Traction Yet (NASDAQ:ARQQ) - Seeking Alpha,16.959999084472656,60D,60,,,,,
2026-05-30,USAR,66.35112123086142,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,5D,5,2026-06-08,-0.24532793563829358,-0.035907562889861966,-0.20942037274843162,False
2026-05-30,USAR,66.35112123086142,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,20D,20,,,,,
2026-05-30,USAR,66.35112123086142,可觀察,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,60D,60,,,,,
2026-05-30,MP,37.67287989159118,暫時不強,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,5D,5,2026-06-08,-0.16899984023305936,-0.035907562889861966,-0.1330922773431974,False
2026-05-30,MP,37.67287989159118,暫時不強,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,20D,20,,,,,
2026-05-30,MP,37.67287989159118,暫時不強,能源/材料,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",69.29000091552734,60D,60,,,,,
2026-05-30,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,5D,5,2026-06-08,-0.034414263130678746,-0.035907562889861966,0.0014932997591832198,False
2026-05-30,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,20D,20,,,,,
2026-05-30,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,60D,60,,,,,
2026-05-30,UAMY,4.584691675272779,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,5D,5,2026-06-08,-0.1565875000283219,-0.035907562889861966,-0.12067993713845993,False
2026-05-30,UAMY,4.584691675272779,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,20D,20,,,,,
2026-05-30,UAMY,4.584691675272779,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",9.260000228881836,60D,60,,,,,
2026-05-30,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,5D,5,2026-06-08,-0.1367764294153847,-0.035907562889861966,-0.10086886652552274,False
2026-05-30,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,20D,20,,,,,
2026-05-30,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",17.6200008392334,60D,60,,,,,
2026-05-31,PANW,100.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,5D,5,2026-06-08,-0.11365156804262877,-0.035907562889861966,-0.0777440051527668,False
2026-05-31,PANW,100.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,20D,20,,,,,
2026-05-31,PANW,100.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,60D,60,,,,,
2026-05-31,POET,91.19105594069553,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"POET Technologies Stock Could Still Surge in 2026, but the Bar for a Breakout Is Higher Now - TradingKey",13.890000343322754,5D,5,2026-06-08,-0.11591076821862911,-0.035907562889861966,-0.08000320532876715,False
2026-05-31,POET,91.19105594069553,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"POET Technologies Stock Could Still Surge in 2026, but the Bar for a Breakout Is Higher Now - TradingKey",13.890000343322754,20D,20,,,,,
2026-05-31,POET,91.19105594069553,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"POET Technologies Stock Could Still Surge in 2026, but the Bar for a Breakout Is Higher Now - TradingKey",13.890000343322754,60D,60,,,,,
2026-05-31,HWM,75.47164495718272,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,255.52000427246094,5D,5,2026-06-08,-0.03510488834814829,-0.035907562889861966,0.0008026745417136771,False
2026-05-31,HWM,75.47164495718272,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,255.52000427246094,20D,20,,,,,
2026-05-31,HWM,75.47164495718272,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,255.52000427246094,60D,60,,,,,
2026-05-31,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,5D,5,2026-06-08,-0.034414263130678746,-0.035907562889861966,0.0014932997591832198,False
2026-05-31,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,20D,20,,,,,
2026-05-31,DAR,14.886603119882452,低優先或資料不足,消費復甦,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,60.439998626708984,60D,60,,,,,
2026-06-01,PANW,97.91729760548769,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,5D,5,2026-06-08,-0.11365156804262877,-0.035907562889861966,-0.0777440051527668,False
2026-06-01,PANW,97.91729760548769,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,20D,20,,,,,
2026-06-01,PANW,97.91729760548769,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,300.4800109863281,60D,60,,,,,
2026-06-01,TKR,85.443514444812,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,5D,5,2026-06-08,0.06424843681521075,-0.035907562889861966,0.10015599970507272,True
2026-06-01,TKR,85.443514444812,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,20D,20,,,,,
2026-06-01,TKR,85.443514444812,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,126.54000091552734,60D,60,,,,,
2026-06-01,USAR,84.33675802342955,高優先觀察,能源/材料,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",29.43000030517578,5D,5,2026-06-08,-0.24532793563829358,-0.035907562889861966,-0.20942037274843162,False
